회사명,거래소코드,회계년도,[제조]EPS(Earning Per Share)
일양약품(주),007570,2018/12,-520
일양약품(주),007570,2019/12,225
일양약품(주),007570,2020/12,34
일정실업(주),008500,2018/12,-4446
일정실업(주),008500,2019/12,-7765
일정실업(주),008500,2020/12,-2003
일진다이아몬드(주),081000,2018/12,918
일진다이아몬드(주),081000,2019/12,127
일진다이아몬드(주),081000,2020/12,-393
일진디스플레이(주),020760,2018/12,59
일진디스플레이(주),020760,2019/12,-1036
일진디스플레이(주),020760,2020/12,-1236
일진머티리얼즈(주),020150,2018/12,897
일진머티리얼즈(주),020150,2019/12,869
일진머티리얼즈(주),020150,2020/12,423
일진전기(주),103590,2018/12,-391
일진전기(주),103590,2019/12,81
일진전기(주),103590,2020/12,128
일진하이솔루스(주),271940,2018/12,285
일진하이솔루스(주),271940,2019/12,11128
일진하이솔루스(주),271940,2020/12,536
일진홀딩스(주),015860,2018/12,448
일진홀딩스(주),015860,2019/12,135
일진홀딩스(주),015860,2020/12,123
잉글우드랩(주),950140,2018/12,-209
잉글우드랩(주),950140,2019/12,140
잉글우드랩(주),950140,2020/12,283
자이글(주),234920,2018/12,-462
자이글(주),234920,2019/12,-2228
자이글(주),234920,2020/12,64
자이에스앤디(주),317400,2018/12,964
자이에스앤디(주),317400,2019/12,677
자이에스앤디(주),317400,2020/12,781
자화전자(주),033240,2018/12,55
자화전자(주),033240,2019/12,709
자화전자(주),033240,2020/12,-262
재영솔루텍(주),049630,2018/12,-162
재영솔루텍(주),049630,2019/12,88
재영솔루텍(주),049630,2020/12,-65
전방(주),000950,2018/12,-19332
전방(주),000950,2019/12,-36237
전방(주),000950,2020/12,6758
전진바이오팜(주),110020,2018/12,-805
전진바이오팜(주),110020,2019/12,-308
전진바이오팜(주),110020,2020/12,-701
제너셈(주),217190,2018/12,-912
제너셈(주),217190,2019/12,352
제너셈(주),217190,2020/12,-121
제룡산업(주),147830,2018/12,323
제룡산업(주),147830,2019/12,255
제룡산업(주),147830,2020/12,569
제룡전기(주),033100,2018/12,182
제룡전기(주),033100,2019/12,348
제룡전기(주),033100,2020/12,219
제이더블유생명과학(주),234080,2018/12,959
제이더블유생명과학(주),234080,2019/12,1390
제이더블유생명과학(주),234080,2020/12,1037
제이더블유신약(주),067290,2018/12,-77
제이더블유신약(주),067290,2019/12,-209
제이더블유신약(주),067290,2020/12,-192
제이더블유중외제약(주),001060,2018/12,356
제이더블유중외제약(주),001060,2019/12,-1188
제이더블유중외제약(주),001060,2020/12,-661
제이더블유홀딩스(주),096760,2018/12,196
제이더블유홀딩스(주),096760,2019/12,-4
제이더블유홀딩스(주),096760,2020/12,325
제이스코홀딩스(주),023440,2018/12,14
제이스코홀딩스(주),023440,2019/12,-122
제이스코홀딩스(주),023440,2020/12,-149
제이씨케미칼(주),137950,2018/12,499
제이씨케미칼(주),137950,2019/12,283
제이씨케미칼(주),137950,2020/12,435
제이씨현시스템(주),033320,2018/12,386
제이씨현시스템(주),033320,2019/12,9
제이씨현시스템(주),033320,2020/12,352
제이엔케이히터(주),126880,2018/12,-460
제이엔케이히터(주),126880,2019/12,265
제이엔케이히터(주),126880,2020/12,128
제이엠아이(주),033050,2018/12,55
제이엠아이(주),033050,2019/12,-142
제이엠아이(주),033050,2020/12,-249
제이엠티(주),094970,2018/12,270
제이엠티(주),094970,2019/12,142
제이엠티(주),094970,2020/12,-181
제이준코스메틱(주),025620,2018/12,-29
제이준코스메틱(주),025620,2019/12,-2969
제이준코스메틱(주),025620,2020/12,-495
제일약품(주),271980,2018/12,142
제일약품(주),271980,2019/12,-721
제일약품(주),271980,2020/12,627
제일연마공업(주),001560,2018/12,648
제일연마공업(주),001560,2019/12,569
제일연마공업(주),001560,2020/12,319
제일전기공업(주),199820,2018/12,1276
제일전기공업(주),199820,2019/12,1472
제일전기공업(주),199820,2020/12,1473
제일파마홀딩스(주),002620,2018/12,1015
제일파마홀딩스(주),002620,2019/12,-5577
제일파마홀딩스(주),002620,2020/12,1385
제주맥주(주),276730,2018/12,-5641
제주맥주(주),276730,2019/12,-7393
제주맥주(주),276730,2020/12,-363
조광아이엘아이(주),044060,2018/12,489
조광아이엘아이(주),044060,2019/12,470
조광아이엘아이(주),044060,2020/12,-286
조광페인트(주),004910,2018/12,-21
조광페인트(주),004910,2019/12,-507
조광페인트(주),004910,2020/12,145
조광피혁(주),004700,2018/12,3799
조광피혁(주),004700,2019/12,4076
조광피혁(주),004700,2020/12,5532
조선내화(주),000480,2018/12,11498
조선내화(주),000480,2019/12,4929
조선내화(주),000480,2020/12,10036
조선선재(주),120030,2018/12,10397
조선선재(주),120030,2019/12,11834
조선선재(주),120030,2020/12,8778
조아제약(주),034940,2018/12,24
조아제약(주),034940,2019/12,-22
조아제약(주),034940,2020/12,-20
조일알미늄(주),018470,2018/12,-150
조일알미늄(주),018470,2019/12,-1098
조일알미늄(주),018470,2020/12,-125
주성엔지니어링(주),036930,2018/12,886
주성엔지니어링(주),036930,2019/12,561
주성엔지니어링(주),036930,2020/12,-119
줌인터넷(주),239340,2018/12,
줌인터넷(주),239340,2019/12,-517
줌인터넷(주),239340,2020/12,64
중소기업은행,024110,2018/12,
중소기업은행,024110,2019/12,
중소기업은행,024110,2020/12,
지나인제약(주),078650,2018/12,266
지나인제약(주),078650,2019/12,-212
지나인제약(주),078650,2020/12,-881
지니너스(주),389030,2020/12,
지니언스(주),263860,2018/12,390
지니언스(주),263860,2019/12,355
지니언스(주),263860,2020/12,396
지더블유바이텍(주),036180,2018/12,142
지더블유바이텍(주),036180,2019/12,-1282
지더블유바이텍(주),036180,2020/12,-206
지에스건설(주),006360,2018/12,8008
지에스건설(주),006360,2019/12,5567
지에스건설(주),006360,2020/12,4111
지에이치신소재(주),130500,2018/12,8
지에이치신소재(주),130500,2019/12,83
지에이치신소재(주),130500,2020/12,-118
지엔원에너지(주),270520,2018/12,
지엔원에너지(주),270520,2019/12,
지엔원에너지(주),270520,2020/12,-130
지엘팜텍(주),204840,2018/12,-84
지엘팜텍(주),204840,2019/12,-81
지엘팜텍(주),204840,2020/12,-78
지엠비코리아(주),013870,2018/12,106
지엠비코리아(주),013870,2019/12,72
지엠비코리아(주),013870,2020/12,0
지투파워(주),388050,2020/12,
진양산업(주),003780,2018/12,163
진양산업(주),003780,2019/12,309
진양산업(주),003780,2020/12,195
진양제약(주),007370,2018/12,83
진양제약(주),007370,2019/12,147
진양제약(주),007370,2020/12,329
진양폴리우레탄(주),010640,2018/12,96
진양폴리우레탄(주),010640,2019/12,771
진양폴리우레탄(주),010640,2020/12,146
진양화학(주),051630,2018/12,-28
진양화학(주),051630,2019/12,-175
진양화학(주),051630,2020/12,69
진원생명과학(주),011000,2018/12,-669
진원생명과학(주),011000,2019/12,-465
진원생명과학(주),011000,2020/12,-377
진흥기업(주),002780,2018/12,41
진흥기업(주),002780,2019/12,140
진흥기업(주),002780,2020/12,140
차이나크리스탈신소재홀딩스,900250,2018/12,
차이나크리스탈신소재홀딩스,900250,2019/12,
차이나크리스탈신소재홀딩스,900250,2020/12,
참엔지니어링(주),009310,2018/12,161
참엔지니어링(주),009310,2019/12,-399
참엔지니어링(주),009310,2020/12,-11
참좋은여행(주),094850,2018/12,744
참좋은여행(주),094850,2019/12,1714
참좋은여행(주),094850,2020/12,-159
카페24(주),042000,2018/12,-3300
카페24(주),042000,2019/12,573
카페24(주),042000,2020/12,899
커머스마이너 (주),223310,2018/12,-271
커머스마이너 (주),223310,2019/12,-39
커머스마이너 (주),223310,2020/12,-1234
컨버즈(주),109070,2018/12,-1488
컨버즈(주),109070,2019/12,-9881
컨버즈(주),109070,2020/12,-869
컬러레이홀딩스,900310,2018/12,
컬러레이홀딩스,900310,2019/12,
컬러레이홀딩스,900310,2020/12,
컴퍼니케이파트너스(주),307930,2018/12,
컴퍼니케이파트너스(주),307930,2019/12,
컴퍼니케이파트너스(주),307930,2020/12,
케이디켐(주),221980,2018/12,1542
케이디켐(주),221980,2019/12,1552
케이디켐(주),221980,2020/12,1177
케이만금세기차륜집단유한공사,900280,2018/12,
케이만금세기차륜집단유한공사,900280,2019/12,
케이만금세기차륜집단유한공사,900280,2020/12,
케이비아이동국실업(주),001620,2018/12,-5
케이비아이동국실업(주),001620,2019/12,15
케이비아이동국실업(주),001620,2020/12,9
케이비아이메탈(주),024840,2018/12,120
케이비아이메탈(주),024840,2019/12,180
케이비아이메탈(주),024840,2020/12,129
케이비제20호기업인수목적(주),342550,2019/12,
케이비제20호기업인수목적(주),342550,2020/12,
케이씨그린홀딩스(주),009440,2018/12,137
케이씨그린홀딩스(주),009440,2019/12,61
케이씨그린홀딩스(주),009440,2020/12,-153
케이씨코트렐(주),119650,2018/12,207
케이씨코트렐(주),119650,2019/12,89
케이씨코트렐(주),119650,2020/12,-4906
케이알모터스(주),000040,2018/12,-133
케이알모터스(주),000040,2019/12,-151
케이알모터스(주),000040,2020/12,-154
케이에이치건설(주),226360,2018/12,134
케이에이치건설(주),226360,2019/12,-95
케이에이치건설(주),226360,2020/12,-647
케이에이치전자(주),111870,2018/12,27
케이에이치전자(주),111870,2019/12,1
케이에이치전자(주),111870,2020/12,-646
케이엠제약(주),225430,2018/12,-735
케이엠제약(주),225430,2019/12,-43
케이엠제약(주),225430,2020/12,22
케이지이티에스(주),151860,2018/12,382
케이지이티에스(주),151860,2019/12,2789
케이지이티에스(주),151860,2020/12,-1682
케이지케미칼(주),001390,2018/12,-226
케이지케미칼(주),001390,2019/12,-789
케이지케미칼(주),001390,2020/12,-822
케이카(주),381970,2018/12,-426
케이카(주),381970,2019/12,1107
케이카(주),381970,2020/12,1807
케이피엑스라이프사이언스(주),114450,2018/12,-96
케이피엑스라이프사이언스(주),114450,2019/12,80
케이피엑스라이프사이언스(주),114450,2020/12,-71
케이피엑스케미칼(주),025000,2018/12,2050
케이피엑스케미칼(주),025000,2019/12,8039
케이피엑스케미칼(주),025000,2020/12,12733
케이피엑스홀딩스(주),092230,2018/12,3205
케이피엑스홀딩스(주),092230,2019/12,3554
케이피엑스홀딩스(주),092230,2020/12,23283
켄코아에어로스페이스(주),274090,2018/12,-2729
켄코아에어로스페이스(주),274090,2019/12,-1941
켄코아에어로스페이스(주),274090,2020/12,-1129
코나아이(주),052400,2018/12,-3309
코나아이(주),052400,2019/12,-407
코나아이(주),052400,2020/12,1277
코드네이처(주),078940,2018/12,-309
코드네이처(주),078940,2019/12,-296
코드네이처(주),078940,2020/12,-70
코리아에셋투자증권(주),190650,2018/03,
코리아에셋투자증권(주),190650,2019/03,
코리아에셋투자증권(주),190650,2020/03,
코리아에프티(주),123410,2018/12,59
코리아에프티(주),123410,2019/12,112
코리아에프티(주),123410,2020/12,59
코리안리재보험(주),003690,2018/12,
코리안리재보험(주),003690,2019/12,
코리안리재보험(주),003690,2020/12,
코스맥스(주),192820,2018/12,2127
코스맥스(주),192820,2019/12,9222
코스맥스(주),192820,2020/12,-3440
코스맥스비티아이(주),044820,2018/12,318
코스맥스비티아이(주),044820,2019/12,590
코스맥스비티아이(주),044820,2020/12,408
코스맥스엔비티(주),222040,2018/12,1036
코스맥스엔비티(주),222040,2019/12,322
코스맥스엔비티(주),222040,2020/12,-227
코스모신소재(주),005070,2018/12,543
코스모신소재(주),005070,2019/12,-80
코스모신소재(주),005070,2020/12,401
코스모화학(주),005420,2018/12,-361
코스모화학(주),005420,2019/12,-939
코스모화학(주),005420,2020/12,-1025
코아스템(주),166480,2018/12,-254
코아스템(주),166480,2019/12,-386
코아스템(주),166480,2020/12,-1534
코오롱글로벌(주),003070,2018/12,493
코오롱글로벌(주),003070,2019/12,2346
코오롱글로벌(주),003070,2020/12,3464
코오롱생명과학(주),102940,2018/12,-4446
코오롱생명과학(주),102940,2019/12,-8098
코오롱생명과학(주),102940,2020/12,-3750
코오롱인더스트리(주),120110,2018/12,7895
코오롱인더스트리(주),120110,2019/12,453
코오롱인더스트리(주),120110,2020/12,8307
코오롱티슈진(주),950160,2018/12,-2652
코오롱티슈진(주),950160,2019/12,-4033
코오롱티슈진(주),950160,2020/12,-3422
코오롱플라스틱(주),138490,2018/12,467
코오롱플라스틱(주),138490,2019/12,152
코오롱플라스틱(주),138490,2020/12,-43
코웨이(주),021240,2018/12,4605
코웨이(주),021240,2019/12,3968
코웨이(주),021240,2020/12,3869
코웰패션(주),033290,2018/12,561
코웰패션(주),033290,2019/12,578
코웰패션(주),033290,2020/12,723
코위버(주),056360,2018/12,1195
코위버(주),056360,2019/12,2171
코위버(주),056360,2020/12,630
콜마비앤에이치(주),200130,2018/12,1472
콜마비앤에이치(주),200130,2019/12,1623
콜마비앤에이치(주),200130,2020/12,2462
쿠쿠홀딩스(주),192400,2018/12,5428
쿠쿠홀딩스(주),192400,2019/12,2898
쿠쿠홀딩스(주),192400,2020/12,2895
쿠쿠홈시스(주),284740,2018/12,7962
쿠쿠홈시스(주),284740,2019/12,1870
쿠쿠홈시스(주),284740,2020/12,3428
큐렉소(주),060280,2018/12,-901
큐렉소(주),060280,2019/12,-777
큐렉소(주),060280,2020/12,12
큐알티(주),405100,2018/12,18604
큐알티(주),405100,2019/12,13490
큐알티(주),405100,2020/12,17139
큐캐피탈파트너스(주),016600,2018/12,
큐캐피탈파트너스(주),016600,2019/12,
큐캐피탈파트너스(주),016600,2020/12,
크로바하이텍(주),043590,2018/12,-1768
크로바하이텍(주),043590,2019/12,-334
크로바하이텍(주),043590,2020/12,-222
크루셜텍(주),114120,2018/12,-1014
크루셜텍(주),114120,2019/12,-1731
크루셜텍(주),114120,2020/12,-606
크리스탈지노믹스(주),083790,2018/12,187
크리스탈지노믹스(주),083790,2019/12,-939
크리스탈지노믹스(주),083790,2020/12,-183
키네마스터(주),139670,2018/12,-534
키네마스터(주),139670,2019/12,-67
키네마스터(주),139670,2020/12,144
키움증권(주),039490,2018/12,
키움증권(주),039490,2019/12,
키움증권(주),039490,2020/12,
태경산업(주),015890,2018/12,311
태경산업(주),015890,2019/12,1098
태경산업(주),015890,2020/12,55
